from_city;from_district;to_city;sum
ADANA;SAIMBEYLI;KAYSERI;577
ADANA;SAIMBEYLI;KILIS;14
ADANA;SAIMBEYLI;KIRIKKALE;6
ADANA;SAIMBEYLI;KIRKLARELI;25
ADANA;SAIMBEYLI;KIRSEHIR;11
ADANA;SAIMBEYLI;KOCAELI;99
ADANA;SAIMBEYLI;KONYA;93
ADANA;SAIMBEYLI;KUTAHYA;8
ADANA;SAIMBEYLI;MALATYA;20
ADANA;SAIMBEYLI;MANISA;38
ADANA;SAIMBEYLI;MARDIN;24
ADANA;SAIMBEYLI;MERSIN;566
ADANA;SAIMBEYLI;MUGLA;58
ADANA;SAIMBEYLI;MUS;9
ADANA;SAIMBEYLI;NEVSEHIR;95
ADANA;SAIMBEYLI;NIGDE;47
ADANA;SAIMBEYLI;ORDU;4
ADANA;SAIMBEYLI;OSMANIYE;357
ADANA;SAIMBEYLI;RIZE;6
ADANA;SAIMBEYLI;SAKARYA;26
ADANA;SAIMBEYLI;SAMSUN;7
ADANA;SAIMBEYLI;SANLIURFA;31
ADANA;SAIMBEYLI;SIIRT;22
ADANA;SAIMBEYLI;SINOP;5
ADANA;SAIMBEYLI;SIRNAK;11
ADANA;SAIMBEYLI;SIVAS;15
ADANA;SAIMBEYLI;TEKIRDAG;27
ADANA;SAIMBEYLI;TOKAT;15
ADANA;SAIMBEYLI;TRABZON;12
ADANA;SAIMBEYLI;TUNCELI;2
ADANA;SAIMBEYLI;USAK;2
ADANA;SAIMBEYLI;VAN;5
ADANA;SAIMBEYLI;YALOVA;11
ADANA;SAIMBEYLI;YOZGAT;18
ADANA;SAIMBEYLI;ZONGULDAK;9
ADANA;SEYHAN;ADIYAMAN;293
ADANA;SEYHAN;AFYONKARAHISAR;127
ADANA;SEYHAN;AGRI;50
ADANA;SEYHAN;AKSARAY;184
ADANA;SEYHAN;AMASYA;43
ADANA;SEYHAN;ANKARA;5084
ADANA;SEYHAN;ANTALYA;3903
ADANA;SEYHAN;ARDAHAN;21
ADANA;SEYHAN;ARTVIN;13
ADANA;SEYHAN;AYDIN;832
ADANA;SEYHAN;BALIKESIR;347
ADANA;SEYHAN;BARTIN;39
ADANA;SEYHAN;BATMAN;151
ADANA;SEYHAN;BAYBURT;10
ADANA;SEYHAN;BILECIK;50
ADANA;SEYHAN;BINGOL;66
ADANA;SEYHAN;BITLIS;93
ADANA;SEYHAN;BOLU;79
ADANA;SEYHAN;BURDUR;59
ADANA;SEYHAN;BURSA;1228
ADANA;SEYHAN;CANAKKALE;152
ADANA;SEYHAN;CANKIRI;42
ADANA;SEYHAN;CORUM;32
ADANA;SEYHAN;DENIZLI;243
ADANA;SEYHAN;DIYARBAKIR;382
ADANA;SEYHAN;DUZCE;55
ADANA;SEYHAN;EDIRNE;174
ADANA;SEYHAN;ELAZIG;250
ADANA;SEYHAN;ERZINCAN;50
ADANA;SEYHAN;ERZURUM;165
ADANA;SEYHAN;ESKISEHIR;374
ADANA;SEYHAN;GAZIANTEP;1153
ADANA;SEYHAN;GIRESUN;26
ADANA;SEYHAN;GUMUSHANE;11
ADANA;SEYHAN;HAKKARI;24
ADANA;SEYHAN;HATAY;1770
ADANA;SEYHAN;IGDIR;20
ADANA;SEYHAN;ISPARTA;177
ADANA;SEYHAN;ISTANBUL;17775
ADANA;SEYHAN;IZMIR;3703
ADANA;SEYHAN;KAHRAMANMARAS;617
ADANA;SEYHAN;KARABUK;27
ADANA;SEYHAN;KARAMAN;104
ADANA;SEYHAN;KARS;58
ADANA;SEYHAN;KASTAMONU;52
ADANA;SEYHAN;KAYSERI;449
ADANA;SEYHAN;KILIS;71
ADANA;SEYHAN;KIRIKKALE;25
ADANA;SEYHAN;KIRKLARELI;93
ADANA;SEYHAN;KIRSEHIR;44
ADANA;SEYHAN;KOCAELI;740
ADANA;SEYHAN;KONYA;815
ADANA;SEYHAN;KUTAHYA;105
ADANA;SEYHAN;MALATYA;300
ADANA;SEYHAN;MANISA;244
ADANA;SEYHAN;MARDIN;904
ADANA;SEYHAN;MERSIN;8377
ADANA;SEYHAN;MUGLA;1055
ADANA;SEYHAN;MUS;62
ADANA;SEYHAN;NEVSEHIR;116
ADANA;SEYHAN;NIGDE;498
ADANA;SEYHAN;ORDU;57
ADANA;SEYHAN;OSMANIYE;674
ADANA;SEYHAN;RIZE;41
ADANA;SEYHAN;SAKARYA;245
ADANA;SEYHAN;SAMSUN;159
ADANA;SEYHAN;SANLIURFA;416
ADANA;SEYHAN;SIIRT;68
ADANA;SEYHAN;SINOP;39
ADANA;SEYHAN;SIRNAK;109
ADANA;SEYHAN;SIVAS;130
ADANA;SEYHAN;TEKIRDAG;497
ADANA;SEYHAN;TOKAT;73
ADANA;SEYHAN;TRABZON;131
ADANA;SEYHAN;TUNCELI;98
ADANA;SEYHAN;USAK;73
ADANA;SEYHAN;VAN;121
ADANA;SEYHAN;YALOVA;196
ADANA;SEYHAN;YOZGAT;74
ADANA;SEYHAN;ZONGULDAK;143
ADANA;TUFANBEYLI;ADIYAMAN;15
ADANA;TUFANBEYLI;AFYONKARAHISAR;15
ADANA;TUFANBEYLI;AGRI;22
ADANA;TUFANBEYLI;AKSARAY;36
ADANA;TUFANBEYLI;AMASYA;8
ADANA;TUFANBEYLI;ANKARA;610
ADANA;TUFANBEYLI;ANTALYA;599
ADANA;TUFANBEYLI;ARDAHAN;5
ADANA;TUFANBEYLI;ARTVIN;5
ADANA;TUFANBEYLI;AYDIN;152
ADANA;TUFANBEYLI;BALIKESIR;55
ADANA;TUFANBEYLI;BARTIN;3
ADANA;TUFANBEYLI;BATMAN;28
ADANA;TUFANBEYLI;BAYBURT;5
ADANA;TUFANBEYLI;BILECIK;7
ADANA;TUFANBEYLI;BINGOL;36
ADANA;TUFANBEYLI;BITLIS;11
ADANA;TUFANBEYLI;BOLU;30
ADANA;TUFANBEYLI;BURDUR;22
ADANA;TUFANBEYLI;BURSA;100
ADANA;TUFANBEYLI;CANAKKALE;27
ADANA;TUFANBEYLI;CANKIRI;18
ADANA;TUFANBEYLI;CORUM;19
ADANA;TUFANBEYLI;DENIZLI;19
ADANA;TUFANBEYLI;DIYARBAKIR;73
ADANA;TUFANBEYLI;DUZCE;9
ADANA;TUFANBEYLI;EDIRNE;27
ADANA;TUFANBEYLI;ELAZIG;29
ADANA;TUFANBEYLI;ERZINCAN;17
ADANA;TUFANBEYLI;ERZURUM;43
ADANA;TUFANBEYLI;ESKISEHIR;42
ADANA;TUFANBEYLI;GAZIANTEP;132
ADANA;TUFANBEYLI;GIRESUN;15
ADANA;TUFANBEYLI;GUMUSHANE;2
ADANA;TUFANBEYLI;HAKKARI;13
ADANA;TUFANBEYLI;HATAY;361
ADANA;TUFANBEYLI;IGDIR;8
ADANA;TUFANBEYLI;ISPARTA;36
ADANA;TUFANBEYLI;ISTANBUL;2121
ADANA;TUFANBEYLI;IZMIR;290
ADANA;TUFANBEYLI;KAHRAMANMARAS;327
ADANA;TUFANBEYLI;KARABUK;14
ADANA;TUFANBEYLI;KARAMAN;5
ADANA;TUFANBEYLI;KARS;16
ADANA;TUFANBEYLI;KASTAMONU;10
ADANA;TUFANBEYLI;KAYSERI;5594
ADANA;TUFANBEYLI;KILIS;14
ADANA;TUFANBEYLI;KIRIKKALE;28
ADANA;TUFANBEYLI;KIRKLARELI;40
ADANA;TUFANBEYLI;KIRSEHIR;27
ADANA;TUFANBEYLI;KOCAELI;149
ADANA;TUFANBEYLI;KONYA;105
ADANA;TUFANBEYLI;KUTAHYA;17
ADANA;TUFANBEYLI;MALATYA;40
ADANA;TUFANBEYLI;MANISA;41
ADANA;TUFANBEYLI;MARDIN;98
ADANA;TUFANBEYLI;MERSIN;2545
ADANA;TUFANBEYLI;MUGLA;194
ADANA;TUFANBEYLI;MUS;13
ADANA;TUFANBEYLI;NEVSEHIR;127
ADANA;TUFANBEYLI;NIGDE;62
ADANA;TUFANBEYLI;ORDU;20
ADANA;TUFANBEYLI;OSMANIYE;129
ADANA;TUFANBEYLI;RIZE;7
ADANA;TUFANBEYLI;SAKARYA;36
ADANA;TUFANBEYLI;SAMSUN;18
ADANA;TUFANBEYLI;SANLIURFA;51
ADANA;TUFANBEYLI;SIIRT;10
ADANA;TUFANBEYLI;SINOP;10
ADANA;TUFANBEYLI;SIRNAK;36
ADANA;TUFANBEYLI;SIVAS;56
ADANA;TUFANBEYLI;TEKIRDAG;103
ADANA;TUFANBEYLI;TOKAT;31
ADANA;TUFANBEYLI;TRABZON;14
ADANA;TUFANBEYLI;TUNCELI;50
ADANA;TUFANBEYLI;USAK;18
ADANA;TUFANBEYLI;VAN;25
ADANA;TUFANBEYLI;YALOVA;16
ADANA;TUFANBEYLI;YOZGAT;41
ADANA;TUFANBEYLI;ZONGULDAK;16
ADANA;YUMURTALIK;ADIYAMAN;24
ADANA;YUMURTALIK;AFYONKARAHISAR;16
ADANA;YUMURTALIK;AGRI;9
ADANA;YUMURTALIK;AKSARAY;6
ADANA;YUMURTALIK;AMASYA;8
ADANA;YUMURTALIK;ANKARA;408
ADANA;YUMURTALIK;ANTALYA;242
ADANA;YUMURTALIK;ARDAHAN;2
ADANA;YUMURTALIK;ARTVIN;8
ADANA;YUMURTALIK;AYDIN;62
ADANA;YUMURTALIK;BALIKESIR;40
ADANA;YUMURTALIK;BARTIN;2
ADANA;YUMURTALIK;BATMAN;13
ADANA;YUMURTALIK;BAYBURT;2
ADANA;YUMURTALIK;BILECIK;6
ADANA;YUMURTALIK;BINGOL;28
ADANA;YUMURTALIK;BITLIS;14
ADANA;YUMURTALIK;BOLU;12
ADANA;YUMURTALIK;BURDUR;7
ADANA;YUMURTALIK;BURSA;93
ADANA;YUMURTALIK;CANAKKALE;16
ADANA;YUMURTALIK;CANKIRI;4
ADANA;YUMURTALIK;CORUM;12
ADANA;YUMURTALIK;DENIZLI;25
ADANA;YUMURTALIK;DIYARBAKIR;47
ADANA;YUMURTALIK;DUZCE;7
ADANA;YUMURTALIK;EDIRNE;16
ADANA;YUMURTALIK;ELAZIG;28
ADANA;YUMURTALIK;ERZINCAN;6
ADANA;YUMURTALIK;ERZURUM;19
ADANA;YUMURTALIK;ESKISEHIR;32
ADANA;YUMURTALIK;GAZIANTEP;81
ADANA;YUMURTALIK;GIRESUN;5
ADANA;YUMURTALIK;GUMUSHANE;4
ADANA;YUMURTALIK;HAKKARI;5
ADANA;YUMURTALIK;HATAY;803
ADANA;YUMURTALIK;IGDIR;9
ADANA;YUMURTALIK;ISPARTA;14
ADANA;YUMURTALIK;ISTANBUL;932
ADANA;YUMURTALIK;IZMIR;243
ADANA;YUMURTALIK;KAHRAMANMARAS;90
ADANA;YUMURTALIK;KARABUK;3
ADANA;YUMURTALIK;KARAMAN;17
ADANA;YUMURTALIK;KARS;11
ADANA;YUMURTALIK;KASTAMONU;12
ADANA;YUMURTALIK;KAYSERI;60
ADANA;YUMURTALIK;KILIS;9
ADANA;YUMURTALIK;KIRIKKALE;1
ADANA;YUMURTALIK;KIRKLARELI;34
ADANA;YUMURTALIK;KIRSEHIR;10
ADANA;YUMURTALIK;KOCAELI;122
ADANA;YUMURTALIK;KONYA;95
ADANA;YUMURTALIK;KUTAHYA;8
ADANA;YUMURTALIK;MALATYA;40
ADANA;YUMURTALIK;MANISA;27
ADANA;YUMURTALIK;MARDIN;56
ADANA;YUMURTALIK;MERSIN;594
ADANA;YUMURTALIK;MUGLA;94
ADANA;YUMURTALIK;MUS;5
ADANA;YUMURTALIK;NEVSEHIR;16
ADANA;YUMURTALIK;NIGDE;72
ADANA;YUMURTALIK;ORDU;10
ADANA;YUMURTALIK;OSMANIYE;205
ADANA;YUMURTALIK;RIZE;2
ADANA;YUMURTALIK;SAKARYA;28
ADANA;YUMURTALIK;SAMSUN;9
ADANA;YUMURTALIK;SANLIURFA;41
ADANA;YUMURTALIK;SIIRT;6
ADANA;YUMURTALIK;SINOP;4
ADANA;YUMURTALIK;SIRNAK;26
ADANA;YUMURTALIK;SIVAS;20
ADANA;YUMURTALIK;TEKIRDAG;44
ADANA;YUMURTALIK;TOKAT;9
ADANA;YUMURTALIK;TRABZON;10
ADANA;YUMURTALIK;TUNCELI;8
ADANA;YUMURTALIK;USAK;6
ADANA;YUMURTALIK;VAN;12
ADANA;YUMURTALIK;YALOVA;7
ADANA;YUMURTALIK;YOZGAT;4
ADANA;YUMURTALIK;ZONGULDAK;13
ADANA;YUREGIR;ADIYAMAN;199
ADANA;YUREGIR;AFYONKARAHISAR;79
ADANA;YUREGIR;AGRI;43
ADANA;YUREGIR;AKSARAY;114
ADANA;YUREGIR;AMASYA;16
ADANA;YUREGIR;ANKARA;1605
ADANA;YUREGIR;ANTALYA;1927
ADANA;YUREGIR;ARDAHAN;17
ADANA;YUREGIR;ARTVIN;20
ADANA;YUREGIR;AYDIN;484
ADANA;YUREGIR;BALIKESIR;180
ADANA;YUREGIR;BARTIN;13
ADANA;YUREGIR;BATMAN;108
ADANA;YUREGIR;BAYBURT;14
ADANA;YUREGIR;BILECIK;32
ADANA;YUREGIR;BINGOL;94
ADANA;YUREGIR;BITLIS;48
ADANA;YUREGIR;BOLU;63
ADANA;YUREGIR;BURDUR;27
ADANA;YUREGIR;BURSA;640
ADANA;YUREGIR;CANAKKALE;102
ADANA;YUREGIR;CANKIRI;22
ADANA;YUREGIR;CORUM;29
ADANA;YUREGIR;DENIZLI;145
ADANA;YUREGIR;DIYARBAKIR;245
ADANA;YUREGIR;DUZCE;39
ADANA;YUREGIR;EDIRNE;72
ADANA;YUREGIR;ELAZIG;143
ADANA;YUREGIR;ERZINCAN;36
ADANA;YUREGIR;ERZURUM;125
ADANA;YUREGIR;ESKISEHIR;179
ADANA;YUREGIR;GAZIANTEP;693
ADANA;YUREGIR;GIRESUN;30
ADANA;YUREGIR;GUMUSHANE;16
ADANA;YUREGIR;HAKKARI;26
ADANA;YUREGIR;HATAY;1092
ADANA;YUREGIR;IGDIR;18
ADANA;YUREGIR;ISPARTA;87
ADANA;YUREGIR;ISTANBUL;6986
ADANA;YUREGIR;IZMIR;1291
ADANA;YUREGIR;KAHRAMANMARAS;441
ADANA;YUREGIR;KARABUK;28
ADANA;YUREGIR;KARAMAN;61
ADANA;YUREGIR;KARS;42
ADANA;YUREGIR;KASTAMONU;44
ADANA;YUREGIR;KAYSERI;336
ADANA;YUREGIR;KILIS;37
ADANA;YUREGIR;KIRIKKALE;34
ADANA;YUREGIR;KIRKLARELI;84
ADANA;YUREGIR;KIRSEHIR;17
ADANA;YUREGIR;KOCAELI;364
ADANA;YUREGIR;KONYA;504
ADANA;YUREGIR;KUTAHYA;72
ADANA;YUREGIR;MALATYA;178
ADANA;YUREGIR;MANISA;129
ADANA;YUREGIR;MARDIN;254
ADANA;YUREGIR;MERSIN;3194
ADANA;YUREGIR;MUGLA;458
ADANA;YUREGIR;MUS;47
ADANA;YUREGIR;NEVSEHIR;66
ADANA;YUREGIR;NIGDE;296
ADANA;YUREGIR;ORDU;26
ADANA;YUREGIR;OSMANIYE;664
ADANA;YUREGIR;RIZE;22
ADANA;YUREGIR;SAKARYA;137
ADANA;YUREGIR;SAMSUN;63
ADANA;YUREGIR;SANLIURFA;367
ADANA;YUREGIR;SIIRT;51
ADANA;YUREGIR;SINOP;24
ADANA;YUREGIR;SIRNAK;69
ADANA;YUREGIR;SIVAS;103
ADANA;YUREGIR;TEKIRDAG;224
ADANA;YUREGIR;TOKAT;43
ADANA;YUREGIR;TRABZON;56
ADANA;YUREGIR;TUNCELI;50
ADANA;YUREGIR;USAK;69
ADANA;YUREGIR;VAN;95
ADANA;YUREGIR;YALOVA;65
ADANA;YUREGIR;YOZGAT;38
ADANA;YUREGIR;ZONGULDAK;40
ADIYAMAN;ADIYAMAN MERKEZ;ADANA;4707
ADIYAMAN;ADIYAMAN MERKEZ;AFYONKARAHISAR;50
ADIYAMAN;ADIYAMAN MERKEZ;AGRI;92
ADIYAMAN;ADIYAMAN MERKEZ;AKSARAY;34
ADIYAMAN;ADIYAMAN MERKEZ;AMASYA;38
ADIYAMAN;ADIYAMAN MERKEZ;ANKARA;1945
ADIYAMAN;ADIYAMAN MERKEZ;ANTALYA;1906
ADIYAMAN;ADIYAMAN MERKEZ;ARDAHAN;11
ADIYAMAN;ADIYAMAN MERKEZ;ARTVIN;15
ADIYAMAN;ADIYAMAN MERKEZ;AYDIN;1154
ADIYAMAN;ADIYAMAN MERKEZ;BALIKESIR;268
ADIYAMAN;ADIYAMAN MERKEZ;BARTIN;35
ADIYAMAN;ADIYAMAN MERKEZ;BATMAN;137
ADIYAMAN;ADIYAMAN MERKEZ;BAYBURT;10
ADIYAMAN;ADIYAMAN MERKEZ;BILECIK;66
ADIYAMAN;ADIYAMAN MERKEZ;BINGOL;68
ADIYAMAN;ADIYAMAN MERKEZ;BITLIS;45
ADIYAMAN;ADIYAMAN MERKEZ;BOLU;58
ADIYAMAN;ADIYAMAN MERKEZ;BURDUR;35
ADIYAMAN;ADIYAMAN MERKEZ;BURSA;728
ADIYAMAN;ADIYAMAN MERKEZ;CANAKKALE;86
ADIYAMAN;ADIYAMAN MERKEZ;CANKIRI;52
ADIYAMAN;ADIYAMAN MERKEZ;CORUM;23
ADIYAMAN;ADIYAMAN MERKEZ;DENIZLI;105
ADIYAMAN;ADIYAMAN MERKEZ;DIYARBAKIR;386
ADIYAMAN;ADIYAMAN MERKEZ;DUZCE;34
ADIYAMAN;ADIYAMAN MERKEZ;EDIRNE;73
ADIYAMAN;ADIYAMAN MERKEZ;ELAZIG;169
ADIYAMAN;ADIYAMAN MERKEZ;ERZINCAN;52
ADIYAMAN;ADIYAMAN MERKEZ;ERZURUM;117
ADIYAMAN;ADIYAMAN MERKEZ;ESKISEHIR;214
ADIYAMAN;ADIYAMAN MERKEZ;GAZIANTEP;3501
ADIYAMAN;ADIYAMAN MERKEZ;GIRESUN;34
ADIYAMAN;ADIYAMAN MERKEZ;GUMUSHANE;8
ADIYAMAN;ADIYAMAN MERKEZ;HAKKARI;32
ADIYAMAN;ADIYAMAN MERKEZ;HATAY;540
ADIYAMAN;ADIYAMAN MERKEZ;IGDIR;24
ADIYAMAN;ADIYAMAN MERKEZ;ISPARTA;76
ADIYAMAN;ADIYAMAN MERKEZ;ISTANBUL;9486
ADIYAMAN;ADIYAMAN MERKEZ;IZMIR;1999
ADIYAMAN;ADIYAMAN MERKEZ;KAHRAMANMARAS;460
ADIYAMAN;ADIYAMAN MERKEZ;KARABUK;10
ADIYAMAN;ADIYAMAN MERKEZ;KARAMAN;23
ADIYAMAN;ADIYAMAN MERKEZ;KARS;57
ADIYAMAN;ADIYAMAN MERKEZ;KASTAMONU;44
ADIYAMAN;ADIYAMAN MERKEZ;KAYSERI;146
ADIYAMAN;ADIYAMAN MERKEZ;KILIS;65
ADIYAMAN;ADIYAMAN MERKEZ;KIRIKKALE;44
ADIYAMAN;ADIYAMAN MERKEZ;KIRKLARELI;58
ADIYAMAN;ADIYAMAN MERKEZ;KIRSEHIR;35
ADIYAMAN;ADIYAMAN MERKEZ;KOCAELI;439
ADIYAMAN;ADIYAMAN MERKEZ;KONYA;287
ADIYAMAN;ADIYAMAN MERKEZ;KUTAHYA;77
ADIYAMAN;ADIYAMAN MERKEZ;MALATYA;4823
ADIYAMAN;ADIYAMAN MERKEZ;MANISA;161
ADIYAMAN;ADIYAMAN MERKEZ;MARDIN;244
ADIYAMAN;ADIYAMAN MERKEZ;MERSIN;5098
ADIYAMAN;ADIYAMAN MERKEZ;MUGLA;387
ADIYAMAN;ADIYAMAN MERKEZ;MUS;50
ADIYAMAN;ADIYAMAN MERKEZ;NEVSEHIR;57
ADIYAMAN;ADIYAMAN MERKEZ;NIGDE;110
ADIYAMAN;ADIYAMAN MERKEZ;ORDU;23
ADIYAMAN;ADIYAMAN MERKEZ;OSMANIYE;349
ADIYAMAN;ADIYAMAN MERKEZ;RIZE;24
ADIYAMAN;ADIYAMAN MERKEZ;SAKARYA;101
ADIYAMAN;ADIYAMAN MERKEZ;SAMSUN;131
ADIYAMAN;ADIYAMAN MERKEZ;SANLIURFA;1173
ADIYAMAN;ADIYAMAN MERKEZ;SIIRT;68
ADIYAMAN;ADIYAMAN MERKEZ;SINOP;13
ADIYAMAN;ADIYAMAN MERKEZ;SIRNAK;65
ADIYAMAN;ADIYAMAN MERKEZ;SIVAS;127
ADIYAMAN;ADIYAMAN MERKEZ;TEKIRDAG;157
ADIYAMAN;ADIYAMAN MERKEZ;TOKAT;42
ADIYAMAN;ADIYAMAN MERKEZ;TRABZON;84
ADIYAMAN;ADIYAMAN MERKEZ;TUNCELI;34
ADIYAMAN;ADIYAMAN MERKEZ;USAK;56
ADIYAMAN;ADIYAMAN MERKEZ;VAN;144
ADIYAMAN;ADIYAMAN MERKEZ;YALOVA;51
ADIYAMAN;ADIYAMAN MERKEZ;YOZGAT;27
ADIYAMAN;ADIYAMAN MERKEZ;ZONGULDAK;39
ADIYAMAN;BESNI;ADANA;7541
ADIYAMAN;BESNI;AFYONKARAHISAR;47
ADIYAMAN;BESNI;AGRI;18
ADIYAMAN;BESNI;AKSARAY;76
ADIYAMAN;BESNI;AMASYA;16
ADIYAMAN;BESNI;ANKARA;1122
ADIYAMAN;BESNI;ANTALYA;1082
ADIYAMAN;BESNI;ARDAHAN;11
ADIYAMAN;BESNI;ARTVIN;7
ADIYAMAN;BESNI;AYDIN;164
ADIYAMAN;BESNI;BALIKESIR;125
ADIYAMAN;BESNI;BARTIN;12
ADIYAMAN;BESNI;BATMAN;32
ADIYAMAN;BESNI;BAYBURT;7
ADIYAMAN;BESNI;BILECIK;11
ADIYAMAN;BESNI;BINGOL;26
ADIYAMAN;BESNI;BITLIS;29
ADIYAMAN;BESNI;BOLU;32
ADIYAMAN;BESNI;BURDUR;19
ADIYAMAN;BESNI;BURSA;198
ADIYAMAN;BESNI;CANAKKALE;57
ADIYAMAN;BESNI;CANKIRI;18
ADIYAMAN;BESNI;CORUM;22
ADIYAMAN;BESNI;DENIZLI;32
ADIYAMAN;BESNI;DIYARBAKIR;157
ADIYAMAN;BESNI;DUZCE;22
ADIYAMAN;BESNI;EDIRNE;31
ADIYAMAN;BESNI;ELAZIG;79
ADIYAMAN;BESNI;ERZINCAN;30
ADIYAMAN;BESNI;ERZURUM;66
ADIYAMAN;BESNI;ESKISEHIR;99
ADIYAMAN;BESNI;GAZIANTEP;18035
ADIYAMAN;BESNI;GIRESUN;22
ADIYAMAN;BESNI;GUMUSHANE;6
ADIYAMAN;BESNI;HAKKARI;5
ADIYAMAN;BESNI;HATAY;311
ADIYAMAN;BESNI;IGDIR;12
ADIYAMAN;BESNI;ISPARTA;31
ADIYAMAN;BESNI;ISTANBUL;7435
ADIYAMAN;BESNI;IZMIR;1061
ADIYAMAN;BESNI;KAHRAMANMARAS;589
ADIYAMAN;BESNI;KARABUK;13
ADIYAMAN;BESNI;KARAMAN;43
ADIYAMAN;BESNI;KARS;19
ADIYAMAN;BESNI;KASTAMONU;21
ADIYAMAN;BESNI;KAYSERI;96
ADIYAMAN;BESNI;KILIS;66
ADIYAMAN;BESNI;KIRIKKALE;22
ADIYAMAN;BESNI;KIRKLARELI;28
ADIYAMAN;BESNI;KIRSEHIR;16
ADIYAMAN;BESNI;KOCAELI;250
ADIYAMAN;BESNI;KONYA;357
ADIYAMAN;BESNI;KUTAHYA;30
ADIYAMAN;BESNI;MALATYA;308
ADIYAMAN;BESNI;MANISA;87
ADIYAMAN;BESNI;MARDIN;136
ADIYAMAN;BESNI;MERSIN;2841
ADIYAMAN;BESNI;MUGLA;210
ADIYAMAN;BESNI;MUS;17
ADIYAMAN;BESNI;NEVSEHIR;38
ADIYAMAN;BESNI;NIGDE;34
ADIYAMAN;BESNI;ORDU;17
ADIYAMAN;BESNI;OSMANIYE;218
ADIYAMAN;BESNI;RIZE;7
ADIYAMAN;BESNI;SAKARYA;53
ADIYAMAN;BESNI;SAMSUN;92
ADIYAMAN;BESNI;SANLIURFA;252
ADIYAMAN;BESNI;SIIRT;30
ADIYAMAN;BESNI;SINOP;14
ADIYAMAN;BESNI;SIRNAK;34
ADIYAMAN;BESNI;SIVAS;40
ADIYAMAN;BESNI;TEKIRDAG;102
ADIYAMAN;BESNI;TOKAT;34
ADIYAMAN;BESNI;TRABZON;70
ADIYAMAN;BESNI;TUNCELI;10
ADIYAMAN;BESNI;USAK;1219
ADIYAMAN;BESNI;VAN;58
ADIYAMAN;BESNI;YALOVA;35
ADIYAMAN;BESNI;YOZGAT;44
ADIYAMAN;BESNI;ZONGULDAK;30
ADIYAMAN;CELIKHAN;ADANA;1801
ADIYAMAN;CELIKHAN;AFYONKARAHISAR;8
ADIYAMAN;CELIKHAN;AGRI;14
ADIYAMAN;CELIKHAN;AKSARAY;14
ADIYAMAN;CELIKHAN;AMASYA;4
ADIYAMAN;CELIKHAN;ANKARA;117
ADIYAMAN;CELIKHAN;ANTALYA;152
ADIYAMAN;CELIKHAN;AYDIN;60
ADIYAMAN;CELIKHAN;BALIKESIR;9
ADIYAMAN;CELIKHAN;BARTIN;4
ADIYAMAN;CELIKHAN;BATMAN;20
ADIYAMAN;CELIKHAN;BAYBURT;3
ADIYAMAN;CELIKHAN;BILECIK;2
ADIYAMAN;CELIKHAN;BINGOL;18
ADIYAMAN;CELIKHAN;BITLIS;24
ADIYAMAN;CELIKHAN;BOLU;5
ADIYAMAN;CELIKHAN;BURDUR;13
ADIYAMAN;CELIKHAN;BURSA;51
ADIYAMAN;CELIKHAN;CANAKKALE;8
ADIYAMAN;CELIKHAN;CANKIRI;12
ADIYAMAN;CELIKHAN;CORUM;1
ADIYAMAN;CELIKHAN;DENIZLI;4
ADIYAMAN;CELIKHAN;DIYARBAKIR;61
ADIYAMAN;CELIKHAN;DUZCE;6
ADIYAMAN;CELIKHAN;EDIRNE;4
ADIYAMAN;CELIKHAN;ELAZIG;24
ADIYAMAN;CELIKHAN;ERZINCAN;7
ADIYAMAN;CELIKHAN;ERZURUM;21
ADIYAMAN;CELIKHAN;ESKISEHIR;15
ADIYAMAN;CELIKHAN;GAZIANTEP;210
ADIYAMAN;CELIKHAN;GIRESUN;4
ADIYAMAN;CELIKHAN;HAKKARI;4
ADIYAMAN;CELIKHAN;HATAY;138
ADIYAMAN;CELIKHAN;ISPARTA;8
ADIYAMAN;CELIKHAN;ISTANBUL;512
ADIYAMAN;CELIKHAN;IZMIR;71
ADIYAMAN;CELIKHAN;KAHRAMANMARAS;29
ADIYAMAN;CELIKHAN;KARABUK;1
ADIYAMAN;CELIKHAN;KARAMAN;1
ADIYAMAN;CELIKHAN;KARS;12
ADIYAMAN;CELIKHAN;KAYSERI;27
ADIYAMAN;CELIKHAN;KILIS;4
ADIYAMAN;CELIKHAN;KIRKLARELI;4
ADIYAMAN;CELIKHAN;KIRSEHIR;1
ADIYAMAN;CELIKHAN;KOCAELI;22
ADIYAMAN;CELIKHAN;KONYA;89
ADIYAMAN;CELIKHAN;KUTAHYA;10
ADIYAMAN;CELIKHAN;MALATYA;8794
ADIYAMAN;CELIKHAN;MANISA;18
ADIYAMAN;CELIKHAN;MARDIN;56
ADIYAMAN;CELIKHAN;MERSIN;475
ADIYAMAN;CELIKHAN;MUGLA;15
ADIYAMAN;CELIKHAN;MUS;5
ADIYAMAN;CELIKHAN;NEVSEHIR;4
ADIYAMAN;CELIKHAN;NIGDE;15
ADIYAMAN;CELIKHAN;ORDU;3
ADIYAMAN;CELIKHAN;OSMANIYE;17
ADIYAMAN;CELIKHAN;RIZE;4
ADIYAMAN;CELIKHAN;SAKARYA;3
ADIYAMAN;CELIKHAN;SAMSUN;16
ADIYAMAN;CELIKHAN;SANLIURFA;45
ADIYAMAN;CELIKHAN;SIIRT;14
ADIYAMAN;CELIKHAN;SINOP;5
